Order_Added,valid_AphiaID,length_cm,diameter_width_cm,height_cm,Notes,Size_Ref,Date_Added
117426,596504,1.45,,,IM-2000-3158 Syntype(s),"{, 2023 #837}",10/15/23
117427,389199,2.9,,,IM-2000-31585 Holotype,"{, 2023 #837}",10/15/23
117428,867014,0.4,,,IM-2000-31588 Holotype,"{, 2023 #837}",10/15/23
117429,867016,0.37,,,IM-2000-31589 Holotype,"{, 2023 #837}",10/15/23
117430,867017,0.435,,,IM-2000-31590 Holotype,"{, 2023 #837}",10/15/23
117431,867018,0.41,,,IM-2000-31591 Holotype,"{, 2023 #837}",10/15/23
117432,867019,0.41,,,IM-2000-31592 Holotype,"{, 2023 #837}",10/15/23
117433,867020,0.485,,,IM-2000-31593 Holotype,"{, 2023 #837}",10/15/23
117434,867021,0.335,,,IM-2000-31594 Holotype,"{, 2023 #837}",10/15/23
117435,867022,0.494,,,IM-2000-31595 Holotype,"{, 2023 #837}",10/15/23
117436,867023,0.335,,,IM-2000-31596 Holotype,"{, 2023 #837}",10/15/23
117437,867024,0.43,,,IM-2000-31597 Holotype,"{, 2023 #837}",10/15/23
117438,867026,0.305,,,IM-2000-31598 Holotype,"{, 2023 #837}",10/15/23
117439,867027,0.316,,,IM-2000-31599 Holotype,"{, 2023 #837}",10/15/23
117440,1310743,7.9,,,IM-2000-316 Holotype,"{, 2023 #837}",10/15/23
117441,435506,0.76,,,IM-2000-3160 Syntype(s),"{, 2023 #837}",10/15/23
117442,867028,0.307,,,IM-2000-31600 Holotype,"{, 2023 #837}",10/15/23
117443,449997,0.21,,,IM-2000-31601 Holotype,"{, 2023 #837}",10/15/23
117444,449996,0.28,,,IM-2000-31602 Holotype,"{, 2023 #837}",10/15/23
117445,180859,0.8,,,IM-2000-31603 Holotype,"{, 2023 #837}",10/15/23
117446,887248,0.75,,,IM-2000-31605 Holotype,"{, 2023 #837}",10/15/23
117447,887249,0.3,,,IM-2000-31606 Holotype,"{, 2023 #837}",10/15/23
117448,413952,0.2,,,IM-2000-31607 Syntype(s),"{, 2023 #837}",10/15/23
117449,887250,0.35,,,IM-2000-31608 Holotype,"{, 2023 #837}",10/15/23
117450,887251,0.9,,,IM-2000-31611 Holotype,"{, 2023 #837}",10/15/23
117451,445451,5.8,,,IM-2000-31613 Lectotype,"{, 2023 #837}",10/15/23
117452,541201,2.51,,,IM-2000-31618 Syntype(s),"{, 2023 #837}",10/15/23
117453,541216,2.65,,,IM-2000-31619 Syntype(s),"{, 2023 #837}",10/15/23
117454,434877,2.24,,,IM-2000-3162 Holotype,"{, 2023 #837}",10/15/23
117455,541209,2.63,,,IM-2000-31620 Syntype(s),"{, 2023 #837}",10/15/23
117456,197366,0.41,,,IM-2000-31621 Syntype(s),"{, 2023 #837}",10/15/23
117457,413667,5.73,,,IM-2000-31622 Syntype(s),"{, 2023 #837}",10/15/23
117458,542294,2.2,,,IM-2000-31623 Syntype(s),"{, 2023 #837}",10/15/23
117459,875389,2.8,,,IM-2000-31624 Syntype(s),"{, 2023 #837}",10/15/23
117460,543390,1.24,,,IM-2000-31625 Syntype(s),"{, 2023 #837}",10/15/23
117461,543385,0.665,,,IM-2000-31626 Syntype(s),"{, 2023 #837}",10/15/23
117462,540338,0.88,,,IM-2000-31627 Syntype(s),"{, 2023 #837}",10/15/23
117463,870686,0.27,,,IM-2000-31629 Holotype,"{, 2023 #837}",10/15/23
117464,870687,0.13,,,IM-2000-31631 Holotype,"{, 2023 #837}",10/15/23
117465,870688,0.127,,,IM-2000-31633 Holotype,"{, 2023 #837}",10/15/23
117466,467300,0.6,,,IM-2000-31635 Holotype,"{, 2023 #837}",10/15/23
117467,749960,1.44,,,IM-2000-3164 Lectotype,"{, 2023 #837}",10/15/23
117468,865604,0.3,,,IM-2000-31642 Holotype,"{, 2023 #837}",10/15/23
117469,865606,0.22,,,IM-2000-31643 Holotype,"{, 2023 #837}",10/15/23
117470,865607,0.17,,,IM-2000-31644 Holotype,"{, 2023 #837}",10/15/23
117471,865608,0.22,,,IM-2000-31645 Holotype,"{, 2023 #837}",10/15/23
117472,957101,0.65,,,IM-2000-31646 Paratype(s),"{, 2023 #837}",10/15/23
117473,865610,0.26,,,IM-2000-31647 Holotype,"{, 2023 #837}",10/15/23
117474,865611,0.252,,,IM-2000-31648 Holotype,"{, 2023 #837}",10/15/23
117475,865613,0.18,,,IM-2000-31649 Holotype,"{, 2023 #837}",10/15/23
117476,750119,1.34,,,IM-2000-3165 Holotype,"{, 2023 #837}",10/15/23
117477,865614,0.31,,,IM-2000-31650 Holotype,"{, 2023 #837}",10/15/23
117478,865613,0.372,,,IM-2000-31651 Paratype(s),"{, 2023 #837}",10/15/23
117479,865615,0.25,,,IM-2000-31652 Holotype,"{, 2023 #837}",10/15/23
117480,865616,0.265,,,IM-2000-31653 Holotype,"{, 2023 #837}",10/15/23
117481,865617,0.19,,,IM-2000-31654 Holotype,"{, 2023 #837}",10/15/23
117482,865618,0.18,,,IM-2000-31655 Holotype,"{, 2023 #837}",10/15/23
117483,865619,0.22,,,IM-2000-31656 Holotype,"{, 2023 #837}",10/15/23
117484,865620,0.272,,,IM-2000-31657 Holotype,"{, 2023 #837}",10/15/23
117485,865621,0.239,,,IM-2000-31658 Holotype,"{, 2023 #837}",10/15/23
117486,865622,0.28,,,IM-2000-31659 Holotype,"{, 2023 #837}",10/15/23
117487,433168,0.82,,,IM-2000-3166 Holotype,"{, 2023 #837}",10/15/23
117488,865624,0.24,,,IM-2000-31660 Holotype,"{, 2023 #837}",10/15/23
117489,954856,0.58,,,IM-2000-31661 Holotype,"{, 2023 #837}",10/15/23
117490,954856,0.54,,,IM-2000-31662 Paratype(s),"{, 2023 #837}",10/15/23
117491,766451,2.33,,,IM-2000-31663 Holotype,"{, 2023 #837}",10/15/23
117492,766453,1.98,,,IM-2000-31664 Holotype,"{, 2023 #837}",10/15/23
117493,766455,1.95,,,IM-2000-31665 Holotype,"{, 2023 #837}",10/15/23
117494,819306,0.973,,,IM-2000-31666 Holotype,"{, 2023 #837}",10/15/23
117495,819310,0.27,,,IM-2000-31667 Holotype,"{, 2023 #837}",10/15/23
117496,819311,0.23,,,IM-2000-31668 Holotype,"{, 2023 #837}",10/15/23
117497,819312,0.19,,,IM-2000-31669 Holotype,"{, 2023 #837}",10/15/23
117498,743093,0.174,,,IM-2000-31670 Holotype,"{, 2023 #837}",10/15/23
117499,510392,1.55,,,IM-2000-31672 Néotype,"{, 2023 #837}",10/15/23
117500,750680,0.615,,,IM-2000-31675 Syntype(s)?,"{, 2023 #837}",10/15/23
117501,387730,1.22,,,IM-2000-31676 Holotype,"{, 2023 #837}",10/15/23
117502,467306,0.545,,,IM-2000-31679 Holotype,"{, 2023 #837}",10/15/23
117503,873086,1.99,,,IM-2000-31680 Holotype,"{, 2023 #837}",10/15/23
117504,873086,1.73,,,IM-2000-31681 Paratype(s),"{, 2023 #837}",10/15/23
117505,748538,1.25,,,IM-2000-31682 Paralectotype(s),"{, 2023 #837}",10/15/23
117506,871248,0.635,,,IM-2000-31683 Holotype,"{, 2023 #837}",10/15/23
117507,530898,5.1,,,IM-2000-31686 Holotype,"{, 2023 #837}",10/15/23
117508,596871,0.14,,,IM-2000-31687 Holotype,"{, 2023 #837}",10/15/23
117509,740821,0.1,,,IM-2000-31690 Syntype(s),"{, 2023 #837}",10/15/23
117510,887767,1,,,IM-2000-31691 Holotype,"{, 2023 #837}",10/15/23
117511,887769,0.67,,,IM-2000-31692 Holotype,"{, 2023 #837}",10/15/23
117512,853785,1.2,,,IM-2000-31693 Holotype,"{, 2023 #837}",10/15/23
117513,389062,2.13,,,IM-2000-31694 Paratype(s),"{, 2023 #837}",10/15/23
117514,871922,0.97,,,IM-2000-31695 Holotype,"{, 2023 #837}",10/15/23
117515,871923,3.81,,,IM-2000-31696 Holotype,"{, 2023 #837}",10/15/23
117516,861506,4.78,,,IM-2000-31697 Holotype,"{, 2023 #837}",10/15/23
117517,871869,2.58,,,IM-2000-31698 Holotype,"{, 2023 #837}",10/15/23
117518,861504,2.75,,,IM-2000-31699 Holotype,"{, 2023 #837}",10/15/23
117519,405090,0.16,,,IM-2000-3170 Holotype,"{, 2023 #837}",10/15/23
117520,1392190,1.23,,,IM-2000-31729 Holotype,"{, 2023 #837}",10/15/23
117521,890171,0.73,,,IM-2000-31739 Paratype(s),"{, 2023 #837}",10/15/23
117522,458380,4.72,,,IM-2000-3174 Holotype,"{, 2023 #837}",10/15/23
117523,887355,1.7,,,IM-2000-31740 Paratype(s),"{, 2023 #837}",10/15/23
117524,596493,0.3,,,IM-2000-31747 Syntype(s),"{, 2023 #837}",10/15/23
117525,459448,6.2,,,IM-2000-31749 Syntype(s),"{, 2023 #837}",10/15/23
117526,459448,3,,,IM-2000-31750 Syntype(s),"{, 2023 #837}",10/15/23
117527,459448,1.95,,,IM-2000-31753 Syntype(s),"{, 2023 #837}",10/15/23
117528,561880,1.43,,,IM-2000-31755 Lectotype,"{, 2023 #837}",10/15/23
117529,561880,1.16,,,IM-2000-31756 Lectotype,"{, 2023 #837}",10/15/23
117530,561880,1.16,,,IM-2000-31757 Lectotype,"{, 2023 #837}",10/15/23
117531,883940,0.235,,,IM-2000-31759 Holotype,"{, 2023 #837}",10/15/23
117532,224916,4.15,,,IM-2000-31761 Syntype(s),"{, 2023 #837}",10/15/23
117533,224916,5.85,,,IM-2000-31762 Syntype(s),"{, 2023 #837}",10/15/23
117534,224916,6.05,,,IM-2000-31763 Syntype(s),"{, 2023 #837}",10/15/23
117535,737210,5.25,,,IM-2000-31768 Syntype(s),"{, 2023 #837}",10/15/23
117536,888127,2.55,,,IM-2000-31789 Holotype,"{, 2023 #837}",10/15/23
117537,1030854,0.51,,,IM-2000-3179 Syntype(s),"{, 2023 #837}",10/15/23
117538,888128,1.95,,,IM-2000-31790 Holotype,"{, 2023 #837}",10/15/23
117539,433609,3.25,,,IM-2000-3180 Holotype,"{, 2023 #837}",10/15/23
117540,751276,1.11,,,IM-2000-31802 Paralectotype(s),"{, 2023 #837}",10/15/23
117541,751276,1.31,,,IM-2000-31803 Lectotype,"{, 2023 #837}",10/15/23
117542,751276,1.2,,,IM-2000-31804 Paralectotype(s),"{, 2023 #837}",10/15/23
117543,751276,0.83,,,IM-2000-31805 Paralectotype(s),"{, 2023 #837}",10/15/23
117544,751276,1.4,,,IM-2000-31806 Syntype(s),"{, 2023 #837}",10/15/23
117545,881124,0.1,,,IM-2000-31808 Holotype,"{, 2023 #837}",10/15/23
117546,881129,0.2,,,IM-2000-31809 Holotype,"{, 2023 #837}",10/15/23
117547,881130,0.245,,,IM-2000-31811 Holotype,"{, 2023 #837}",10/15/23
117548,881130,0.19,,,IM-2000-31812 Paratype(s),"{, 2023 #837}",10/15/23
117549,881132,0.25,,,IM-2000-31813 Holotype,"{, 2023 #837}",10/15/23
117550,881133,0.19,,,IM-2000-31815 Holotype,"{, 2023 #837}",10/15/23
117551,881134,0.22,,,IM-2000-31817 Holotype,"{, 2023 #837}",10/15/23
117552,881134,0.24,,,IM-2000-31818 Paratype(s),"{, 2023 #837}",10/15/23
117553,881135,0.15,,,IM-2000-31819 Holotype,"{, 2023 #837}",10/15/23
117554,881136,0.32,,,IM-2000-31821 Holotype,"{, 2023 #837}",10/15/23
117555,881136,0.22,,,IM-2000-31822 Paratype(s),"{, 2023 #837}",10/15/23
117556,881139,0.26,,,IM-2000-31823 Holotype,"{, 2023 #837}",10/15/23
117557,881138,0.26,,,IM-2000-31825 Holotype,"{, 2023 #837}",10/15/23
117558,881140,0.35,,,IM-2000-31827 Holotype,"{, 2023 #837}",10/15/23
117559,836388,0.4,,,IM-2000-3183 Holotype,"{, 2023 #837}",10/15/23
117560,881141,0.4,,,IM-2000-31830 Holotype,"{, 2023 #837}",10/15/23
117561,881142,0.38,,,IM-2000-31831 Holotype,"{, 2023 #837}",10/15/23
117562,881143,0.355,,,IM-2000-31832 Holotype,"{, 2023 #837}",10/15/23
117563,881144,0.535,,,IM-2000-31834 Holotype,"{, 2023 #837}",10/15/23
117564,881145,0.3,,,IM-2000-31836 Holotype,"{, 2023 #837}",10/15/23
117565,881146,0.74,,,IM-2000-31838 Holotype,"{, 2023 #837}",10/15/23
117566,881147,0.285,,,IM-2000-31839 Holotype,"{, 2023 #837}",10/15/23
117567,436511,0.71,,,IM-2000-3184 Holotype,"{, 2023 #837}",10/15/23
117568,881147,0.24,,,IM-2000-31840 Paratype(s),"{, 2023 #837}",10/15/23
117569,881148,0.767,,,IM-2000-31841 Holotype,"{, 2023 #837}",10/15/23
117570,881149,0.36,,,IM-2000-31843 Holotype,"{, 2023 #837}",10/15/23
117571,881150,0.45,,,IM-2000-31845 Holotype,"{, 2023 #837}",10/15/23
117572,881152,0.83,,,IM-2000-31847 Holotype,"{, 2023 #837}",10/15/23
117573,881153,0.55,,,IM-2000-31848 Holotype,"{, 2023 #837}",10/15/23
117574,881154,0.12,,,IM-2000-31849 Holotype,"{, 2023 #837}",10/15/23
117575,835450,1.95,,,IM-2000-3185 Syntype(s),"{, 2023 #837}",10/15/23
117576,881155,0.23,,,IM-2000-31850 Holotype,"{, 2023 #837}",10/15/23
117577,881156,0.37,,,IM-2000-31852 Holotype,"{, 2023 #837}",10/15/23
117578,881157,0.32,,,IM-2000-31854 Holotype,"{, 2023 #837}",10/15/23
117579,881158,0.275,,,IM-2000-31856 Holotype,"{, 2023 #837}",10/15/23
117580,881159,0.39,,,IM-2000-31858 Holotype,"{, 2023 #837}",10/15/23
117581,881160,0.23,,,IM-2000-31860 Holotype,"{, 2023 #837}",10/15/23
117582,881161,0.49,,,IM-2000-31862 Holotype,"{, 2023 #837}",10/15/23
117583,881162,0.37,,,IM-2000-31863 Holotype,"{, 2023 #837}",10/15/23
117584,881163,0.45,,,IM-2000-31865 Holotype,"{, 2023 #837}",10/15/23
117585,881164,0.76,,,IM-2000-31866 Holotype,"{, 2023 #837}",10/15/23
117586,881165,0.88,,,IM-2000-31867 Holotype,"{, 2023 #837}",10/15/23
117587,881166,0.665,,,IM-2000-31868 Holotype,"{, 2023 #837}",10/15/23
117588,434963,0.79,,,IM-2000-3187 Holotype,"{, 2023 #837}",10/15/23
117589,881168,0.315,,,IM-2000-31870 Holotype,"{, 2023 #837}",10/15/23
117590,881169,0.29,,,IM-2000-31872 Holotype,"{, 2023 #837}",10/15/23
117591,881170,0.3,,,IM-2000-31873 Holotype,"{, 2023 #837}",10/15/23
117592,881171,0.35,,,IM-2000-31875 Holotype,"{, 2023 #837}",10/15/23
117593,881172,0.685,,,IM-2000-31877 Holotype,"{, 2023 #837}",10/15/23
117594,881173,0.6,,,IM-2000-31879 Holotype,"{, 2023 #837}",10/15/23
117595,433977,3.2,,,IM-2000-3188 Holotype,"{, 2023 #837}",10/15/23
117596,881174,0.87,,,IM-2000-31881 Holotype,"{, 2023 #837}",10/15/23
117597,449812,1.95,,,IM-2000-31884 Syntype(s),"{, 2023 #837}",10/15/23
117598,886704,11.98,,,IM-2000-31885 Holotype,"{, 2023 #837}",10/15/23
117599,886711,10.61,,,IM-2000-31886 Holotype,"{, 2023 #837}",10/15/23
117600,884209,4.53,,,IM-2000-31887 Holotype,"{, 2023 #837}",10/15/23
117601,886700,9.48,,,IM-2000-31888 Holotype,"{, 2023 #837}",10/15/23
117602,886697,4.87,,,IM-2000-31890 Holotype,"{, 2023 #837}",10/15/23
117603,886800,5.27,,,IM-2000-31891 Holotype,"{, 2023 #837}",10/15/23
117604,886799,8.15,,,IM-2000-31893 Holotype,"{, 2023 #837}",10/15/23
117605,886709,7.01,,,IM-2000-31897 Holotype,"{, 2023 #837}",10/15/23
117606,886781,7.77,,,IM-2000-31899 Holotype,"{, 2023 #837}",10/15/23
117607,886778,9.5,,,IM-2000-31900 Holotype,"{, 2023 #837}",10/15/23
117608,881175,0.78,,,IM-2000-31901 Holotype,"{, 2023 #837}",10/15/23
117609,881176,0.44,,,IM-2000-31903 Holotype,"{, 2023 #837}",10/15/23
117610,881177,0.52,,,IM-2000-31904 Holotype,"{, 2023 #837}",10/15/23
117611,881178,0.78,,,IM-2000-31905 Holotype,"{, 2023 #837}",10/15/23
117612,881180,0.84,,,IM-2000-31907 Holotype,"{, 2023 #837}",10/15/23
117613,881181,0.45,,,IM-2000-31909 Holotype,"{, 2023 #837}",10/15/23
117614,881182,0.425,,,IM-2000-31911 Holotype,"{, 2023 #837}",10/15/23
117615,881183,0.515,,,IM-2000-31913 Holotype,"{, 2023 #837}",10/15/23
117616,881184,0.41,,,IM-2000-31915 Holotype,"{, 2023 #837}",10/15/23
117617,881185,0.54,,,IM-2000-31917 Holotype,"{, 2023 #837}",10/15/23
117618,881186,0.43,,,IM-2000-31919 Holotype,"{, 2023 #837}",10/15/23
117619,881187,0.96,,,IM-2000-31922 Holotype,"{, 2023 #837}",10/15/23
117620,881188,0.86,,,IM-2000-31924 Holotype,"{, 2023 #837}",10/15/23
117621,881189,0.47,,,IM-2000-31926 Holotype,"{, 2023 #837}",10/15/23
117622,881190,0.61,,,IM-2000-31927 Holotype,"{, 2023 #837}",10/15/23
117623,881191,0.95,,,IM-2000-31928 Holotype,"{, 2023 #837}",10/15/23
117624,881192,0.725,,,IM-2000-31929 Holotype,"{, 2023 #837}",10/15/23
117625,749963,1.38,,,IM-2000-3193 Lectotype,"{, 2023 #837}",10/15/23
117626,881193,0.46,,,IM-2000-31930 Holotype,"{, 2023 #837}",10/15/23
117627,881194,0.39,,,IM-2000-31932 Holotype,"{, 2023 #837}",10/15/23
117628,881194,0.35,,,IM-2000-31933 Paratype(s),"{, 2023 #837}",10/15/23
117629,881195,0.27,,,IM-2000-31934 Holotype,"{, 2023 #837}",10/15/23
117630,881196,0.5,,,IM-2000-31936 Holotype,"{, 2023 #837}",10/15/23
117631,881197,0.65,,,IM-2000-31937 Holotype,"{, 2023 #837}",10/15/23
117632,881198,0.35,,,IM-2000-31938 Holotype,"{, 2023 #837}",10/15/23
117633,881199,1.27,,,IM-2000-31939 Holotype,"{, 2023 #837}",10/15/23
117634,719351,1.08,,,IM-2000-3194 Syntype(s),"{, 2023 #837}",10/15/23
117635,881200,0.35,,,IM-2000-31940 Holotype,"{, 2023 #837}",10/15/23
117636,881201,0.31,,,IM-2000-31942 Holotype,"{, 2023 #837}",10/15/23
117637,881202,0.46,,,IM-2000-31943 Holotype,"{, 2023 #837}",10/15/23
117638,881203,0.34,,,IM-2000-31944 Holotype,"{, 2023 #837}",10/15/23
117639,881204,0.82,,,IM-2000-31946 Holotype,"{, 2023 #837}",10/15/23
117640,881205,0.74,,,IM-2000-31948 Holotype,"{, 2023 #837}",10/15/23
117641,881206,0.24,,,IM-2000-31949 Holotype,"{, 2023 #837}",10/15/23
117642,881207,0.3,,,IM-2000-31952 Holotype,"{, 2023 #837}",10/15/23
117643,881208,0.14,,,IM-2000-31954 Holotype,"{, 2023 #837}",10/15/23
117644,881209,0.24,,,IM-2000-31955 Holotype,"{, 2023 #837}",10/15/23
117645,881210,0.21,,,IM-2000-31957 Holotype,"{, 2023 #837}",10/15/23
117646,881211,0.32,,,IM-2000-31958 Holotype,"{, 2023 #837}",10/15/23
117647,881212,0.29,,,IM-2000-31959 Holotype,"{, 2023 #837}",10/15/23
117648,436860,0.8,,,IM-2000-3196 Syntype(s),"{, 2023 #837}",10/15/23
117649,881213,0.31,,,IM-2000-31961 Holotype,"{, 2023 #837}",10/15/23
117650,881214,0.38,,,IM-2000-31963 Holotype,"{, 2023 #837}",10/15/23
117651,881215,0.45,,,IM-2000-31965 Holotype,"{, 2023 #837}",10/15/23
117652,881216,0.35,,,IM-2000-31966 Holotype,"{, 2023 #837}",10/15/23
117653,881217,0.415,,,IM-2000-31968 Holotype,"{, 2023 #837}",10/15/23
117654,435443,0.96,,,IM-2000-3197 Figuré(s),"{, 2023 #837}",10/15/23
117655,881218,0.61,,,IM-2000-31970 Holotype,"{, 2023 #837}",10/15/23
117656,881227,0.216,,,IM-2000-31971 Holotype,"{, 2023 #837}",10/15/23
117657,881228,0.225,,,IM-2000-31972 Holotype,"{, 2023 #837}",10/15/23
117658,881229,0.21,,,IM-2000-31974 Holotype,"{, 2023 #837}",10/15/23
117659,881230,0.35,,,IM-2000-31976 Holotype,"{, 2023 #837}",10/15/23
117660,881231,0.32,,,IM-2000-31978 Holotype,"{, 2023 #837}",10/15/23
117661,743246,0.344,,,IM-2000-31979 Syntype(s),"{, 2023 #837}",10/15/23
117662,881233,0.37,,,IM-2000-31980 Holotype,"{, 2023 #837}",10/15/23
117663,881234,0.1,,,IM-2000-31981 Holotype,"{, 2023 #837}",10/15/23
117664,881448,0.26,,,IM-2000-31983 Holotype,"{, 2023 #837}",10/15/23
117665,881448,0.26,,,IM-2000-31984 Paratype(s),"{, 2023 #837}",10/15/23
117666,881235,0.415,,,IM-2000-31985 Holotype,"{, 2023 #837}",10/15/23
117667,881236,0.319,,,IM-2000-31987 Holotype,"{, 2023 #837}",10/15/23
117668,881237,0.4,,,IM-2000-31988 Holotype,"{, 2023 #837}",10/15/23
117669,881238,0.44,,,IM-2000-31990 Holotype,"{, 2023 #837}",10/15/23
117670,881239,0.25,,,IM-2000-31992 Holotype,"{, 2023 #837}",10/15/23
117671,881240,0.65,,,IM-2000-31993 Holotype,"{, 2023 #837}",10/15/23
117672,881242,0.64,,,IM-2000-31995 Holotype,"{, 2023 #837}",10/15/23
117673,881243,0.42,,,IM-2000-31996 Holotype,"{, 2023 #837}",10/15/23
117674,881244,0.62,,,IM-2000-31997 Holotype,"{, 2023 #837}",10/15/23
117675,881245,0.57,,,IM-2000-31999 Holotype,"{, 2023 #837}",10/15/23
117676,407620,0.67,,,IM-2000-32 Paratype(s),"{, 2023 #837}",10/15/23
117677,433169,1.2,,,IM-2000-3200 Holotype,"{, 2023 #837}",10/15/23
117678,955940,0.13,,,IM-2000-32001 Holotype,"{, 2023 #837}",10/15/23
117679,955941,0.185,,,IM-2000-32002 Holotype,"{, 2023 #837}",10/15/23
117680,955945,0.17,,,IM-2000-32003 Holotype,"{, 2023 #837}",10/15/23
117681,955947,0.2,,,IM-2000-32004 Holotype,"{, 2023 #837}",10/15/23
117682,955950,0.325,,,IM-2000-32005 Holotype,"{, 2023 #837}",10/15/23
117683,955951,0.34,,,IM-2000-32007 Holotype,"{, 2023 #837}",10/15/23
117684,955964,0.18,,,IM-2000-32009 Holotype,"{, 2023 #837}",10/15/23
117685,955970,0.22,,,IM-2000-32011 Holotype,"{, 2023 #837}",10/15/23
117686,955971,0.34,,,IM-2000-32013 Holotype,"{, 2023 #837}",10/15/23
117687,955973,0.195,,,IM-2000-32014 Holotype,"{, 2023 #837}",10/15/23
117688,955975,0.12,,,IM-2000-32016 Holotype,"{, 2023 #837}",10/15/23
117689,955978,0.135,,,IM-2000-32017 Holotype,"{, 2023 #837}",10/15/23
117690,955979,0.18,,,IM-2000-32019 Holotype,"{, 2023 #837}",10/15/23
117691,435760,0.73,,,IM-2000-3202 Syntype(s),"{, 2023 #837}",10/15/23
117692,955980,0.15,,,IM-2000-32020 Holotype,"{, 2023 #837}",10/15/23
117693,955981,0.12,,,IM-2000-32021 Holotype,"{, 2023 #837}",10/15/23
117694,955982,0.1,,,IM-2000-32022 Holotype,"{, 2023 #837}",10/15/23
117695,955983,0.23,,,IM-2000-32023 Holotype,"{, 2023 #837}",10/15/23
117696,955985,0.25,,,IM-2000-32025 Holotype,"{, 2023 #837}",10/15/23
117697,955987,0.175,,,IM-2000-32026 Holotype,"{, 2023 #837}",10/15/23
117698,956005,0.155,,,IM-2000-32028 Holotype,"{, 2023 #837}",10/15/23
117699,956008,0.22,,,IM-2000-32029 Holotype,"{, 2023 #837}",10/15/23
117700,719352,1.92,,,IM-2000-3203 Syntype(s),"{, 2023 #837}",10/15/23
117701,956009,0.29,,,IM-2000-32030 Holotype,"{, 2023 #837}",10/15/23
117702,956010,0.235,,,IM-2000-32031 Holotype,"{, 2023 #837}",10/15/23
117703,956011,0.235,,,IM-2000-32033 Holotype,"{, 2023 #837}",10/15/23
117704,956012,0.24,,,IM-2000-32035 Holotype,"{, 2023 #837}",10/15/23
117705,956014,0.13,,,IM-2000-32037 Holotype,"{, 2023 #837}",10/15/23
117706,956017,0.125,,,IM-2000-32038 Holotype,"{, 2023 #837}",10/15/23
117707,956019,0.34,,,IM-2000-32040 Holotype,"{, 2023 #837}",10/15/23
117708,956020,0.175,,,IM-2000-32041 Holotype,"{, 2023 #837}",10/15/23
117709,956025,0.24,,,IM-2000-32043 Holotype,"{, 2023 #837}",10/15/23
117710,956026,0.16,,,IM-2000-32044 Holotype,"{, 2023 #837}",10/15/23
117711,956037,0.12,,,IM-2000-32046 Holotype,"{, 2023 #837}",10/15/23
117712,956038,0.1,,,IM-2000-32048 Holotype,"{, 2023 #837}",10/15/23
117713,956039,0.34,,,IM-2000-32049 Holotype,"{, 2023 #837}",10/15/23
117714,436365,0.92,,,IM-2000-3205 Syntype(s),"{, 2023 #837}",10/15/23
117715,956040,0.19,,,IM-2000-32051 Holotype,"{, 2023 #837}",10/15/23
117716,956041,0.185,,,IM-2000-32053 Holotype,"{, 2023 #837}",10/15/23
117717,956042,0.19,,,IM-2000-32055 Holotype,"{, 2023 #837}",10/15/23
117718,956044,0.315,,,IM-2000-32057 Holotype,"{, 2023 #837}",10/15/23
117719,956046,0.12,,,IM-2000-32059 Holotype,"{, 2023 #837}",10/15/23
117720,956047,0.1,,,IM-2000-32061 Holotype,"{, 2023 #837}",10/15/23
117721,956166,0.205,,,IM-2000-32062 Holotype,"{, 2023 #837}",10/15/23
117722,956167,0.15,,,IM-2000-32064 Holotype,"{, 2023 #837}",10/15/23
117723,956168,0.245,,,IM-2000-32065 Holotype,"{, 2023 #837}",10/15/23
117724,956171,0.12,,,IM-2000-32067 Holotype,"{, 2023 #837}",10/15/23
117725,956172,0.13,,,IM-2000-32068 Holotype,"{, 2023 #837}",10/15/23
117726,956173,0.115,,,IM-2000-32069 Holotype,"{, 2023 #837}",10/15/23
117727,956234,0.21,,,IM-2000-32071 Holotype,"{, 2023 #837}",10/15/23
117728,956235,0.11,,,IM-2000-32072 Holotype,"{, 2023 #837}",10/15/23
117729,956236,0.14,,,IM-2000-32074 Holotype,"{, 2023 #837}",10/15/23
117730,956238,0.275,,,IM-2000-32075 Holotype,"{, 2023 #837}",10/15/23
117731,956239,0.21,,,IM-2000-32076 Holotype,"{, 2023 #837}",10/15/23
117732,956241,0.23,,,IM-2000-32077 Holotype,"{, 2023 #837}",10/15/23
117733,956245,0.155,,,IM-2000-32078 Holotype,"{, 2023 #837}",10/15/23
117734,1579864,2.93,,,IM-2000-3208 Figuré(s),"{, 2023 #837}",10/15/23
117735,881512,1.2,,,IM-2000-32080 Holotype,"{, 2023 #837}",10/15/23
117736,956247,0.215,,,IM-2000-32081 Holotype,"{, 2023 #837}",10/15/23
117737,956250,0.12,,,IM-2000-32082 Holotype,"{, 2023 #837}",10/15/23
117738,956251,0.29,,,IM-2000-32084 Holotype,"{, 2023 #837}",10/15/23
117739,956252,0.205,,,IM-2000-32086 Holotype,"{, 2023 #837}",10/15/23
117740,956253,0.18,,,IM-2000-32087 Holotype,"{, 2023 #837}",10/15/23
117741,956265,0.21,,,IM-2000-32088 Holotype,"{, 2023 #837}",10/15/23
117742,956266,0.2,,,IM-2000-32089 Holotype,"{, 2023 #837}",10/15/23
117743,433912,2.81,,,IM-2000-3209 Holotype,"{, 2023 #837}",10/15/23
117744,956267,0.16,,,IM-2000-32091 Holotype,"{, 2023 #837}",10/15/23
117745,956268,0.185,,,IM-2000-32093 Holotype,"{, 2023 #837}",10/15/23
117746,956269,0.15,,,IM-2000-32095 Holotype,"{, 2023 #837}",10/15/23
